947,"Rav Hanjra","F:/songs/artist/Rav Hanjra/",India,6,0
948,"Pamma Sahir","F:/songs/artist/Pamma Sahir/",India,6,0
949,"Aarsh Benipal","F:/songs/artist/Aarsh Benipal/",India,6,0
950,Ishq,F:/songs/artist/Ishq/,India,6,0
951,"Khushboo Grewal","F:/songs/artist/Khushboo Grewal/",India,6,0
952,"Rupinder Handa","F:/songs/artist/Rupinder Handa/",India,6,0
96,"Leeda H","F:/songs/artist/Leeda H/",India,6,0
954,"Pam Sengh","F:/songs/artist/Pam Sengh/",India,6,0
923,"Neha Bhasin","F:/songs/artist/Neha Bhasin/",India,4,0
956,"Deep Kaur","F:/songs/artist/Deep Kaur/",India,6,0
957,"Gill Raunta","F:/songs/artist/Gill Raunta/",India,6,0
958,"Sudesh Bhosle","F:/songs/artist/Sudesh Bhosle/",India,4,0
959,"Manhar Udhas","F:/songs/artist/Manhar Udhas/",India,4,0
960,"Sonali Vajpayee","F:/songs/artist/Sonali Vajpayee/",India,4,0
961,"Jackie Shroff","F:/songs/artist/Jackie Shroff/",India,4,0
962,"Sanju Sehrawat","F:/songs/artist/Sanju Sehrawat/",India,6,0
963,"Amaninder Billing","F:/songs/artist/Amaninder Billing/",India,6,0
964,"Amitabh Bachchan","F:/songs/artist/Amitabh Bachchan/",India,4,0
965,"Shekhar Ravjiani","F:/songs/artist/Shekhar Ravjiani/",India,4,0
966,Kaprila,F:/songs/artist/Kaprila/,India,92,0
967,"Sukhwinder Singh","F:/songs/artist/Sukhwinder Singh/",India,4,0
968,"Kaushal Kishore","F:/songs/artist/Kaushal Kishore/",India,4,0
969,"Sukh Maan","F:/songs/artist/Sukh Maan/",India,6,0
970,"Amit Dhull","F:/songs/artist/Amit Dhull/",India,6,0
971,Sachet-Parampara,F:/songs/artist/Sachet-Parampara/,India,4,0
972,"Raj Yadav","F:/songs/artist/Raj Yadav/",India,11,0
973,"Ritesh Pandey","F:/songs/artist/Ritesh Pandey/",India,11,0
974,"Ashok Singh","F:/songs/artist/Ashok Singh/",India,11,0
975,"Mangesh Dhakde","F:/songs/artist/Mangesh Dhakde/",India,4,0
976,"Amar Sehmbi","F:/songs/artist/Amar Sehmbi/",India,6,0
977,"Navi Bawa","F:/songs/artist/Navi Bawa/",India,6,0
978,"Rammi Mander","F:/songs/artist/Rammi Mander/",India,6,0
979,"Dhira Gill","F:/songs/artist/Dhira Gill/",India,6,0
980,Sukhparam,F:/songs/artist/Sukhparam/,India,6,0
981,"Shivam Grover","F:/songs/artist/Shivam Grover/",India,6,0
982,Rocky-Shiv,F:/songs/artist/Rocky-Shiv/,India,4,0
983,"Anand Panchal","F:/songs/artist/Anand Panchal/",India,4,0
984,"Gurpreet Matharu","F:/songs/artist/Gurpreet Matharu/",India,6,0
985,"Sukhpreet Kaur","F:/songs/artist/Sukhpreet Kaur/",India,6,0
986,"Meenakshi Verma","F:/songs/artist/Meenakshi Verma/",India,4,0
987,"Kunal Sondhi","F:/songs/artist/Kunal Sondhi/",India,4,0
988,"Music Ok","F:/songs/artist/Music Ok/",India,4,0
989,"Preet Dhariwal","F:/songs/artist/Preet Dhariwal/",India,6,0
990,"Lovepreet Ghuman","F:/songs/artist/Lovepreet Ghuman/",India,6,0
991,"Sunanda Sharma","F:/songs/artist/Sunanda Sharma/",India,6,0
992,"Hans Raj Hans","F:/songs/artist/Hans Raj Hans/",India,6,0
993,"Sippy Gill","F:/songs/artist/Sippy Gill/",India,6,0
994,"Navin Tripathi","F:/songs/artist/Navin Tripathi/",India,11,0
995,"Kavita Raam","F:/songs/artist/Kavita Raam/",India,11,0
996,"Shubh Sahota","F:/songs/artist/Shubh Sahota/",India,6,0
997,"Arjuna Harjai","F:/songs/artist/Arjuna Harjai/",India,4,0
998,"Kailash Kher","F:/songs/artist/Kailash Kher/",India,4,0
999,"Aman Shergill","F:/songs/artist/Aman Shergill/",India,6,0
1000,RCR,F:/songs/artist/RCR/,India,92,0
1001,"Maninder Ajit","F:/songs/artist/Maninder Ajit/",India,6,0
1002,"Shashi Lal Yadav","F:/songs/artist/Shashi Lal Yadav/",India,11,0
1003,"Banshidhar Chaudhary","F:/songs/artist/Banshidhar Chaudhary/",India,11,0
1004,"Prabha Raj","F:/songs/artist/Prabha Raj/",India,11,0
1005,"TERA BHAI ZB","F:/songs/artist/TERA BHAI ZB/",India,6,0
1006,"J Preet","F:/songs/artist/J Preet/",India,6,0
1007,"Laddi Chhajla","F:/songs/artist/Laddi Chhajla/",India,6,0
1008,"Virasat Sandhu","F:/songs/artist/Virasat Sandhu/",India,6,0
1009,"Sunny Vik","F:/songs/artist/Sunny Vik/",India,4,0
1010,"Raj Fatehpur","F:/songs/artist/Raj Fatehpur/",India,4,0
1011,Vikas,F:/songs/artist/Vikas/,India,4,0
1012,"Rits Badiani","F:/songs/artist/Rits Badiani/",India,4,0
1013,"Siddharth Nigam","F:/songs/artist/Siddharth Nigam/",India,4,0
1014,"Aishwarya Satish Pandit","F:/songs/artist/Aishwarya Satish Pandit/",India,4,0
1015,"Neelu Sharma","F:/songs/artist/Neelu Sharma/",India,4,0
1016,"Khan Bhaini","F:/songs/artist/Khan Bhaini/",India,6,0
1017,"Vicky Sagar","F:/songs/artist/Vicky Sagar/",India,6,0
1018,"Krishna Kishor","F:/songs/artist/Krishna Kishor/",India,4,0
1019,"Varinder Brar","F:/songs/artist/Varinder Brar/",India,6,0
1020,"Kpy Naveen","F:/songs/artist/Kpy Naveen/",India,5,0
1021,"Diler Kharkiya","F:/songs/artist/Diler Kharkiya/",India,20,0
1022,"Harman Singh Brar","F:/songs/artist/Harman Singh Brar/",India,6,0
1023,Aish,F:/songs/artist/Aish/,India,6,0
1024,"Aman Tarkheri","F:/songs/artist/Aman Tarkheri/",India,6,0
1025,"Young Desi","F:/songs/artist/Young Desi/",Pakistan,6,0
1026,"Paul Prakash","F:/songs/artist/Paul Prakash/",India,6,0
1027,"Ayy Jay","F:/songs/artist/Ayy Jay/",India,6,0
1028,"Sukh-E Muzical Doctorz","F:/songs/artist/Sukh-E Muzical Doctorz/",India,6,0
1029,"Aroob Khan","F:/songs/artist/Aroob Khan/",India,6,0
1030,"Mimi Teddy","F:/songs/artist/Mimi Teddy/",India,6,0
1031,Sikandar,F:/songs/artist/Sikandar/,India,6,0
1032,"K Zie","F:/songs/artist/K Zie/",India,6,0
1033,"Roach Killa","F:/songs/artist/Roach Killa/",United Kingdom,6,0
1034,"Amrita Talukder","F:/songs/artist/Amrita Talukder/",India,4,0
1035,"Geet Sagar","F:/songs/artist/Geet Sagar/",India,4,0
1036,"Bee2 (The Sound Pipe)",dummy_url,United Kingdom,6,0
1037,"Deep Bajwa","F:/songs/artist/Deep Bajwa/",India,6,0
1038,Preet,F:/songs/artist/Preet/,India,6,0
1039,"Sreerama Chandra","F:/songs/artist/Sreerama Chandra/",India,4,0
1040,"Manish J. Tipu","F:/songs/artist/Manish J. Tipu/",India,4,0
1041,"Mukh Mantri","F:/songs/artist/Mukh Mantri/",India,6,0
1042,"Ravneet Virk","F:/songs/artist/Ravneet Virk/",India,6,0
1043,Sultaan,F:/songs/artist/Sultaan/,India,6,0
1044,"Noval Mann","F:/songs/artist/Noval Mann/",India,6,0
1045,"Rabaab Pb31","F:/songs/artist/Rabaab Pb31/",India,6,0
1046,"Jimmy Mahal","F:/songs/artist/Jimmy Mahal/",India,6,0
1047,"Aman Dhaliwal","F:/songs/artist/Aman Dhaliwal/",India,6,0
1048,Jp,F:/songs/artist/Jp/,India,6,0
1049,"Mad Mix","F:/songs/artist/Mad Mix/",India,6,0
1050,"Teejay Sandhu","F:/songs/artist/Teejay Sandhu/",India,5,0
1051,"Srinisha Jayaseelan","F:/songs/artist/Srinisha Jayaseelan/",India,5,0
1052,"Gurman Paras","F:/songs/artist/Gurman Paras/",India,6,0
106,"Sandeep Brar","F:/songs/artist/Sandeep Brar/",India,6,0
1054,"Jasmit Kamal","F:/songs/artist/Jasmit Kamal/",India,6,0
1023,"JayB Singh","F:/songs/artist/JayB Singh/",India,6,0
1056,"Silambarasan TR","F:/songs/artist/Silambarasan TR/",India,5,0
1057,Poovaiyar,F:/songs/artist/Poovaiyar/,India,5,0
1058,"Javed Riaz","F:/songs/artist/Javed Riaz/",India,5,0
1059,"Dilbar Khanna","F:/songs/artist/Dilbar Khanna/",India,4,0
1060,"Mohsin Shaikh","F:/songs/artist/Mohsin Shaikh/",India,4,0
1061,"Vivek Siva","F:/songs/artist/Vivek Siva/",India,5,0
1062,"Balkar Ankhila","F:/songs/artist/Balkar Ankhila/",India,6,0
1063,"Manjinder Gulshan","F:/songs/artist/Manjinder Gulshan/",India,6,0
1064,"Preet Siyaan","F:/songs/artist/Preet Siyaan/",India,6,0
1065,"Silver Coin","F:/songs/artist/Silver Coin/",India,6,0
1066,"Akki Aryan","F:/songs/artist/Akki Aryan/",India,20,0
1067,"Shanky Goswami","F:/songs/artist/Shanky Goswami/",India,6,0
1068,"Monty Hunter","F:/songs/artist/Monty Hunter/",India,6,0
1069,"Sandy Sandhu","F:/songs/artist/Sandy Sandhu/",India,6,0
1070,"Nachhatar Gill","F:/songs/artist/Nachhatar Gill/",India,6,0
1071,"Jimmy Kaler","F:/songs/artist/Jimmy Kaler/",India,6,0
1072,"Big Boi Deep","F:/songs/artist/Big Boi Deep/",India,6,0
1073,J-Statik,F:/songs/artist/J-Statik/,India,6,0
1074,"Bintu Pabra","F:/songs/artist/Bintu Pabra/",India,6,0
1075,"Inderbir Sidhu","F:/songs/artist/Inderbir Sidhu/",India,6,0
1076,"Jasmeen Akthar","F:/songs/artist/Jasmeen Akthar/",India,6,0
1077,"Mohd. Danish","F:/songs/artist/Mohd. Danish/",India,4,0
1078,"KULJEET SANDHU","F:/songs/artist/KULJEET SANDHU/",India,6,0
1079,Sajjan,F:/songs/artist/Sajjan/,India,6,0
1080,"Miss Pooja","F:/songs/artist/Miss Pooja/",India,6,0
1081,"Anjeep Lucky","F:/songs/artist/Anjeep Lucky/",India,6,0
1082,"Anjali Raj","F:/songs/artist/Anjali Raj/",India,6,0
1083,"Sara Singh","F:/songs/artist/Sara Singh/",India,6,0
1084,Raftaar,F:/songs/artist/Raftaar/,India,92,0
1085,KR$NA,F:/songs/artist/KR$NA/,India,92,0
1086,"Love Shaidipuria","F:/songs/artist/Love Shaidipuria/",India,6,0
1087,"Gursewak Likhari","F:/songs/artist/Gursewak Likhari/",India,6,0
1088,"Nishie Singh","F:/songs/artist/Nishie Singh/",India,4,0
1089,"Sachin Gupta","F:/songs/artist/Sachin Gupta/",India,4,0
1090,Dipsne,F:/songs/artist/Dipsne/,India,6,0
1091,"Dhvani Bhanushali","F:/songs/artist/Dhvani Bhanushali/",India,4,0
1092,"Navv Inder","F:/songs/artist/Navv Inder/",India,6,0
1093,"Deep Kalsi","F:/songs/artist/Deep Kalsi/",India,92,0
1094,"Harjas Harjaayi","F:/songs/artist/Harjas Harjaayi/",India,92,0
1095,"Sukhmaan Rathore","F:/songs/artist/Sukhmaan Rathore/",India,6,0
1096,Mukul,F:/songs/artist/Mukul/,India,6,0
1097,"Kushal Jatt","F:/songs/artist/Kushal Jatt/",India,6,0
1098,"Sardool Sikander","F:/songs/artist/Sardool Sikander/",India,6,0
1099,Davvy,F:/songs/artist/Davvy/,India,6,0
1100,Harp,F:/songs/artist/Harp/,India,6,0
1101,"Karan Dhaliwal","F:/songs/artist/Karan Dhaliwal/",India,6,0
1102,"Parry Sarpanch","F:/songs/artist/Parry Sarpanch/",India,6,0
1103,"Tony G","F:/songs/artist/Tony G/",India,6,0
1104,Harvi,F:/songs/artist/Harvi/,India,6,0
1105,Soviee,F:/songs/artist/Soviee/,India,6,0
1106,Gumnaam,F:/songs/artist/Gumnaam/,India,6,0
1107,"Amar Sajaalpuria","F:/songs/artist/Amar Sajaalpuria/",India,6,0
1108,"Sam Ranga","F:/songs/artist/Sam Ranga/",India,6,0
1109,"Asa Singh","F:/songs/artist/Asa Singh/",India,6,0
1110,Rii,F:/songs/artist/Rii/,India,6,0
1111,Suchira,F:/songs/artist/Suchira/,India,4,0
1112,"Daler Mehndi","F:/songs/artist/Daler Mehndi/",India,4,0
1113,"Pavithra Chari","F:/songs/artist/Pavithra Chari/",India,5,0
1114,"Anil Nayak","F:/songs/artist/Anil Nayak/",India,4,0
1115,Devil,F:/songs/artist/Devil/,India,6,0
1116,Neer6,F:/songs/artist/Neer6/,India,6,0
1117,"Chintu Beat","F:/songs/artist/Chintu Beat/",India,6,0
1118,"Silky Shillu","F:/songs/artist/Silky Shillu/",India,6,0
1119,Rupali,F:/songs/artist/Rupali/,India,6,0
1120,"Nick D","F:/songs/artist/Nick D/",India,6,0
1121,"Tiger Halwara","F:/songs/artist/Tiger Halwara/",India,6,0
1122,"Bibi Manbeer Kaur","F:/songs/artist/Bibi Manbeer Kaur/",India,6,0
1123,"Shaan Sandhu","F:/songs/artist/Shaan Sandhu/",India,6,0
1124,"Deep Ghotra","F:/songs/artist/Deep Ghotra/",India,6,0
1125,Tarna,F:/songs/artist/Tarna/,India,6,0
1126,"Fastmoney RK","F:/songs/artist/Fastmoney RK/",India,6,0
1127,"Avi J","F:/songs/artist/Avi J/",India,6,0
1128,"Vikas Kumar","F:/songs/artist/Vikas Kumar/",India,6,0
1129,"Arya Sharma","F:/songs/artist/Arya Sharma/",India,11,0
1130,"Harpz Jay","F:/songs/artist/Harpz Jay/",United Kingdom,6,0
1131,"Kay Deepz","F:/songs/artist/Kay Deepz/",United Kingdom,6,0
1132,"Harry Hans","F:/songs/artist/Harry Hans/",India,6,0
1133,"Starboy Music X","F:/songs/artist/Starboy Music X/",India,6,0
1134,"Happy Rai","F:/songs/artist/Happy Rai/",India,6,0
1135,"Afsana Khan","F:/songs/artist/Afsana Khan/",India,6,0
1136,"Nakul Abhyankar","F:/songs/artist/Nakul Abhyankar/",India,4,0
1137,"Roop Bhullar","F:/songs/artist/Roop Bhullar/",India,6,0
1138,"Dhadi Jatha Bibi Daler Kaur Khalsa","F:/songs/artist/Dhadi Jatha Bibi Daler Kaur Khalsa/",India,6,0
1139,"Pawni Pandey","F:/songs/artist/Pawni Pandey/",India,4,0
1140,"Ajesh Kumar","F:/songs/artist/Ajesh Kumar/",India,4,0
1141,"Sandeep Chandel","F:/songs/artist/Sandeep Chandel/",India,20,0
1142,Minda,F:/songs/artist/Minda/,India,6,0
1143,"Bhinda Aujla","F:/songs/artist/Bhinda Aujla/",India,6,0
1144,"Josh Sidhu","F:/songs/artist/Josh Sidhu/",India,6,0
1145,"Arunita Kanjilal","F:/songs/artist/Arunita Kanjilal/",India,4,0
1146,"Zara Khan","F:/songs/artist/Zara Khan/",India,4,0
1147,"Ankur Tewari","F:/songs/artist/Ankur Tewari/",India,4,0
1148,"Sabar Koti","F:/songs/artist/Sabar Koti/",India,6,0
1149,"Love Johal","F:/songs/artist/Love Johal/",Canada,6,0
1150,"Ayush Talniya","F:/songs/artist/Ayush Talniya/",India,6,0
1151,"Brown Gal","F:/songs/artist/Brown Gal/",India,6,0
1152,"RV Singh","F:/songs/artist/RV Singh/",India,6,0
116,Draaka,F:/songs/artist/Draaka/,India,6,0
1154,"Guri Lahoria","F:/songs/artist/Guri Lahoria/",India,6,0
1123,"Harman Kalsi","F:/songs/artist/Harman Kalsi/",India,6,0
1156,"Maninder Buttar","F:/songs/artist/Maninder Buttar/",India,6,0
1157,"Navtej Singh","F:/songs/artist/Navtej Singh/",India,6,0
1158,"Alok Kumar","F:/songs/artist/Alok Kumar/",India,4,0
1159,"A-Jay M","F:/songs/artist/A-Jay M/",India,4,0
1160,"Anamika Jha","F:/songs/artist/Anamika Jha/",India,4,0
1161,"Amartya Bobo Rahut","F:/songs/artist/Amartya Bobo Rahut/",India,4,0
1162,Tustar,F:/songs/artist/Tustar/,India,6,0
1163,Ezu,F:/songs/artist/Ezu/,India,6,0
1164,Hashmat,F:/songs/artist/Hashmat/,Pakistan,6,0
1165,Sultana,F:/songs/artist/Sultana/,Pakistan,6,0
1166,"Jassi X","F:/songs/artist/Jassi X/",India,6,0
1167,"Shivika Rajesh","F:/songs/artist/Shivika Rajesh/",India,4,0
1168,"Kanth Kaler","F:/songs/artist/Kanth Kaler/",India,6,0
1169,"Yuvraj Singh","F:/songs/artist/Yuvraj Singh/",India,6,0
1170,"Natasha Trikha","F:/songs/artist/Natasha Trikha/",India,4,0
1171,"Shardul Rathod","F:/songs/artist/Shardul Rathod/",India,4,0
1172,"Monu Albela","F:/songs/artist/Monu Albela/",India,11,0
1173,Kabir-Athar,F:/songs/artist/Kabir-Athar/,India,4,0
1174,"Pukhraj Bhalla","F:/songs/artist/Pukhraj Bhalla/",India,6,0
1175,"Mohammed Aziz","F:/songs/artist/Mohammed Aziz/",India,4,0
1176,"Devinder Khannewala","F:/songs/artist/Devinder Khannewala/",India,6,0
1177,"Javed Hussain","F:/songs/artist/Javed Hussain/",India,4,0
1178,"Samidh Mukherjee","F:/songs/artist/Samidh Mukherjee/",India,4,0
1179,Urvi,F:/songs/artist/Urvi/,India,4,0
1180,"Amaal Mallik","F:/songs/artist/Amaal Mallik/",India,4,0
1181,"Muheet Bharti","F:/songs/artist/Muheet Bharti/",India,6,0
1182,"Johnny Lever","F:/songs/artist/Johnny Lever/",India,4,0
1183,"Sameer Sen","F:/songs/artist/Sameer Sen/",India,4,0
1184,"Dilip Sen","F:/songs/artist/Dilip Sen/",India,4,0
1185,Nyvaan,F:/songs/artist/Nyvaan/,India,6,0
1186,"Muzik Amy","F:/songs/artist/Muzik Amy/",India,6,0
1187,"Sana Khan","F:/songs/artist/Sana Khan/",India,6,0
1188,"Aneesha Madhok","F:/songs/artist/Aneesha Madhok/",India,6,0
1189,"Simba Sing","F:/songs/artist/Simba Sing/",India,6,0
1190,"Jerry Singh","F:/songs/artist/Jerry Singh/",India,6,0
1191,"Vibha Saraf","F:/songs/artist/Vibha Saraf/",India,4,0
1192,"Harbhajan Shera","F:/songs/artist/Harbhajan Shera/",India,6,0
1193,"Neha Singh Nishtha","F:/songs/artist/Neha Singh Nishtha/",India,11,0
1194,"Abhi Dutt","F:/songs/artist/Abhi Dutt/",India,6,0
1195,"Onkar Malhi","F:/songs/artist/Onkar Malhi/",India,6,0
1196,"Jassie Gill","F:/songs/artist/Jassie Gill/",India,6,0
1197,"Manish Joshi","F:/songs/artist/Manish Joshi/",India,6,0
1198,"Aditya Dev",dummy_url,India,4,0
1199,Ryaan,F:/songs/artist/Ryaan/,India,4,0
1200,"Poonam Kandiara","F:/songs/artist/Poonam Kandiara/",India,6,0
1201,"Baba Beli","F:/songs/artist/Baba Beli/",India,6,0
1202,Jorawar,F:/songs/artist/Jorawar/,India,6,0
1203,"RV Campos","F:/songs/artist/RV Campos/",India,4,0
1204,"Sunny M.R.",dummy_url,India,4,0
1205,"Meghna Mishra","F:/songs/artist/Meghna Mishra/",India,4,0
1206,"Gurpreet Maan","F:/songs/artist/Gurpreet Maan/",India,6,0
1207,Akshar,F:/songs/artist/Akshar/,India,4,0
1208,"Mani Longia","F:/songs/artist/Mani Longia/",India,4,0
1209,"Sana Sultan Khan","F:/songs/artist/Sana Sultan Khan/",India,4,0
1210,"Shruti Jain","F:/songs/artist/Shruti Jain/",India,4,0
1211,"Deepak Blue","F:/songs/artist/Deepak Blue/",India,4,0
1212,"Vinod Rathod","F:/songs/artist/Vinod Rathod/",India,4,0
1213,"Keka Ghoshal","F:/songs/artist/Keka Ghoshal/",India,4,0
1214,"Kanwar Grewal","F:/songs/artist/Kanwar Grewal/",India,6,0
1215,"Shah An Shah","F:/songs/artist/Shah An Shah/",India,6,0
1216,"Dinn Singh","F:/songs/artist/Dinn Singh/",India,4,0
1217,Grewal,F:/songs/artist/Grewal/,India,6,0
1218,"Pathania Zehr Vibe","F:/songs/artist/Pathania Zehr Vibe/",India,6,0
1219,"Sukh Gill Ft.Sudesh Kumari","F:/songs/artist/Sukh Gill Ft.Sudesh Kumari/",India,6,0
1220,"Jaz Dhami","F:/songs/artist/Jaz Dhami/",United Kingdom,4,0
1221,"AS Parmar","F:/songs/artist/AS Parmar/",India,6,0
1222,I-Shoj,F:/songs/artist/I-Shoj/,India,4,0
1223,"Mamta Soni","F:/songs/artist/Mamta Soni/",India,4,0
1224,"22 Golu","F:/songs/artist/22 Golu/",India,4,0
1225,Vishal-Shekhar,F:/songs/artist/Vishal-Shekhar/,India,4,0
1226,"Brijesh Shandilya","F:/songs/artist/Brijesh Shandilya/",India,4,0
1227,Ravraaz,F:/songs/artist/Ravraaz/,India,4,0
1228,Arun,F:/songs/artist/Arun/,India,4,0
1229,Goldy,F:/songs/artist/Goldy/,India,6,0
1230,"Jagmeet Bhullar","F:/songs/artist/Jagmeet Bhullar/",India,6,0
1231,"Chakshu Kotwal","F:/songs/artist/Chakshu Kotwal/",India,4,0
1232,"Ranveer Singh","F:/songs/artist/Ranveer Singh/",India,4,0
1233,"Rishi Rich","F:/songs/artist/Rishi Rich/",United Kingdom,4,0
1234,"Prabhjee Kaur","F:/songs/artist/Prabhjee Kaur/",India,4,0
1235,"Akhil Sachdeva","F:/songs/artist/Akhil Sachdeva/",India,4,0
1236,"Jeet Rajput","F:/songs/artist/Jeet Rajput/",India,4,0
1237,"Rekha Bhardwaj","F:/songs/artist/Rekha Bhardwaj/",India,4,0
1238,"M. M. Keeravani","F:/songs/artist/M. M. Keeravani/",India,4,0
1239,"Manu Ghabdan","F:/songs/artist/Manu Ghabdan/",India,6,0
1240,"Shantanu Moitra72per","F:/songs/artist/Shantanu Moitra72per/",India,6,0
1241,"Ishfaq Kawa","F:/songs/artist/Ishfaq Kawa/",India,4,0
1242,"Inderjit Nikku","F:/songs/artist/Inderjit Nikku/",India,6,0
1243,"Rahul Ram","F:/songs/artist/Rahul Ram/",India,4,0
1244,"Vidhi Deshwal","F:/songs/artist/Vidhi Deshwal/",India,4,0
1245,"Ramdhan Goswami","F:/songs/artist/Ramdhan Goswami/",India,4,0
1246,"Rohanpreet Singh","F:/songs/artist/Rohanpreet Singh/",India,4,0
1247,"Shruti Rane","F:/songs/artist/Shruti Rane/",India,4,0
1248,JalRaj,F:/songs/artist/JalRaj/,India,4,0
1249,"Bunty Bains","F:/songs/artist/Bunty Bains/",India,6,0
1250,Ratol,F:/songs/artist/Ratol/,India,6,0
1251,"Dinesh Lal Yadav Nirahua","F:/songs/artist/Dinesh Lal Yadav Nirahua/",India,4,0
1252,"Parry G","F:/songs/artist/Parry G/",India,4,0
126,"Sukh Simk","F:/songs/artist/Sukh Simk/",India,6,0
1254,"Anadi Mishra","F:/songs/artist/Anadi Mishra/",India,4,0
1223,"KB Bhangu","F:/songs/artist/KB Bhangu/",India,6,0
1256,Harjiwan,F:/songs/artist/Harjiwan/,India,6,0
1257,"Aastha Gill","F:/songs/artist/Aastha Gill/",India,4,0
1258,Sachin-Jigar,F:/songs/artist/Sachin-Jigar/,India,4,0
1259,Sukhraj,F:/songs/artist/Sukhraj/,India,6,0
1260,"Raja Sagoo","F:/songs/artist/Raja Sagoo/",India,4,0
1261,Hustinder,F:/songs/artist/Hustinder/,India,6,0
1262,"Gautam Kapoor","F:/songs/artist/Gautam Kapoor/",India,4,0
1263,"Kulshan Sandhu","F:/songs/artist/Kulshan Sandhu/",India,6,0
1264,"Raja Gulabgarhia","F:/songs/artist/Raja Gulabgarhia/",India,6,0
1265,"Vijay Chauhan","F:/songs/artist/Vijay Chauhan/",India,4,0
1266,"Rajvir Kingra","F:/songs/artist/Rajvir Kingra/",India,6,0
1267,RaOol,F:/songs/artist/RaOol/,United Kingdom,4,0
1268,Husan,F:/songs/artist/Husan/,India,4,0
1269,"Rini Chandra","F:/songs/artist/Rini Chandra/",India,4,0
1270,"Yash Narvekar","F:/songs/artist/Yash Narvekar/",India,4,0
1271,"Taniskaa Sanghvi","F:/songs/artist/Taniskaa Sanghvi/",India,4,0
1272,"Monty Sehrawat","F:/songs/artist/Monty Sehrawat/",India,4,0
1273,"Candy Sheoran","F:/songs/artist/Candy Sheoran/",India,4,0
1274,"Miki Malang","F:/songs/artist/Miki Malang/",India,4,0
1275,"Godwin Winston","F:/songs/artist/Godwin Winston/",India,4,0
1276,"Ekash Billing","F:/songs/artist/Ekash Billing/",India,6,0
1277,Akaal,F:/songs/artist/Akaal/,India,6,0
1278,"Sahil Sobti","F:/songs/artist/Sahil Sobti/",India,6,0
1279,"Thee Emenjay","F:/songs/artist/Thee Emenjay/",India,6,0
1280,"Archie Muzik","F:/songs/artist/Archie Muzik/",India,6,0
1281,Erickk,F:/songs/artist/Erickk/,India,6,0
1282,Tara,F:/songs/artist/Tara/,India,4,0
1283,Shabir,F:/songs/artist/Shabir/,India,4,0
1284,Dhee,F:/songs/artist/Dhee/,India,5,0
1285,"Leon James","F:/songs/artist/Leon James/",India,5,0
1286,"Edwin Louis","F:/songs/artist/Edwin Louis/",India,4,0
1287,"Balaji Sri","F:/songs/artist/Balaji Sri/",India,4,0
1288,Saindhavi,F:/songs/artist/Saindhavi/,India,4,0
1289,"Vrusha Balu","F:/songs/artist/Vrusha Balu/",India,4,0
1290,"S.N. Prasad","F:/songs/artist/S.N. Prasad/",India,4,0
1291,"Maria Roe Roshni Vincent","F:/songs/artist/Maria Roe Roshni Vincent/",India,4,0
1292,Vivek-Mervin,F:/songs/artist/Vivek-Mervin/,India,5,0
1293,"Anthony Daasan","F:/songs/artist/Anthony Daasan/",India,5,0
1294,Sivakarthikeyan,F:/songs/artist/Sivakarthikeyan/,India,5,0
1295,"Anudeep Dev","F:/songs/artist/Anudeep Dev/",India,4,0
1296,"Aravind Srinivas","F:/songs/artist/Aravind Srinivas/",India,4,0
1297,"Harini Ivaturi","F:/songs/artist/Harini Ivaturi/",India,5,0
1298,"Anupma Yadav","F:/songs/artist/Anupma Yadav/",India,4,0
1299,Runbir,F:/songs/artist/Runbir/,India,6,0
1300,"Sameer Khan","F:/songs/artist/Sameer Khan/",India,4,0
1301,"Sohail Sen","F:/songs/artist/Sohail Sen/",India,4,0
1302,"Deedar Kaur","F:/songs/artist/Deedar Kaur/",India,4,0
1303,"Karamjit Anmol","F:/songs/artist/Karamjit Anmol/",India,6,0
1304,"Ajay Keswani","F:/songs/artist/Ajay Keswani/",India,4,0
1305,"Kishore Kumar","F:/songs/artist/Kishore Kumar/",India,4,0
1306,"Mukul Agarwal","F:/songs/artist/Mukul Agarwal/",India,4,0
1307,"Shail Hada","F:/songs/artist/Shail Hada/",India,4,0
1308,AKASA,F:/songs/artist/AKASA/,India,4,0
1309,Arjun,F:/songs/artist/Arjun/,United Kingdom,4,0
1310,"Nav Benipal","F:/songs/artist/Nav Benipal/",India,6,0
1311,"Rummy Grewal","F:/songs/artist/Rummy Grewal/",India,6,0
1312,Tajveer,F:/songs/artist/Tajveer/,India,6,0
1313,"Ryaaz Chouhan","F:/songs/artist/Ryaaz Chouhan/",India,6,0
1314,"Ammy Sidhu","F:/songs/artist/Ammy Sidhu/",India,6,0
1315,"Sangram Hanjra","F:/songs/artist/Sangram Hanjra/",India,6,0
1316,Tarsem,F:/songs/artist/Tarsem/,India,6,0
1317,"Bunty Khan","F:/songs/artist/Bunty Khan/",India,6,0
1318,"Signature By Sb","F:/songs/artist/Signature By Sb/",India,6,0
1319,Sanjoy,F:/songs/artist/Sanjoy/,India,4,0
1320,Palla,F:/songs/artist/Palla/,India,6,0
1321,"Kabir Singh","F:/songs/artist/Kabir Singh/",India,6,0
1322,"Sanam Puri","F:/songs/artist/Sanam Puri/",India,4,0
1323,"Deep Chahal","F:/songs/artist/Deep Chahal/",India,6,0
1324,"Harpi Gill","F:/songs/artist/Harpi Gill/",India,6,0
1325,"The Boss","F:/songs/artist/The Boss/",India,6,0
