id,songId,artistId
1843,15340,521
1844,15343,570
1845,15346,155
1846,15347,99
1847,15348,1107
1848,15349,517
1849,15350,260
1850,15351,1023
1851,15352,257
1852,15353,715
1853,15354,203
1854,15355,1111
1855,15357,570
1856,15358,1112
1857,15359,14
1858,15360,476
1859,15361,197
1860,15362,2064
1861,15363,1873
1862,15364,1044
1863,15365,255
1864,15366,565
1865,15367,1115
1866,15368,1116
1867,15369,770
1868,15370,1119
1869,15372,196
1870,15373,947
1871,15374,15
1872,15375,1060
1873,15376,289
1874,15377,289
1875,15378,1081
1876,15379,547
1877,15380,1083
1878,15381,1084
1879,15382,1087
1880,15383,1088
1881,15384,831
1882,15385,1089
1883,15386,842
1884,15387,257
1885,15389,212
1886,15390,1090
1887,15391,1091
1888,15392,578
1889,15393,1093
1890,15394,583
1891,15397,377
1892,15398,1094
1893,15399,1095
1894,15400,1096
1895,15401,1097
1896,15402,1098
1897,15403,1099
1898,15404,335
1899,15405,242
1900,15406,268
1901,15407,268
1902,15408,335
1903,15409,1102
1904,15410,138
1905,15411,1104
1906,15412,118
1907,15413,323
1908,15414,323
1909,15415,264
1910,15416,1651
1911,15417,3
1912,15420,469
1913,15421,718
1914,15423,1122
1915,15424,1123
1916,15425,1058
1917,15426,1124
1918,15427,1125
1919,15429,212
1920,15430,121
1921,15431,77
1922,15432,532
1923,15433,1126
1924,15434,1127
1925,15436,1128
1926,15437,1129
1927,15438,913
1928,15439,812
1929,15440,1131
1930,15441,1132
1931,15442,66
1932,15443,1133
1933,15444,1037
1934,15445,419
1935,15447,897
1936,15448,1135
1937,15449,1136
1938,15450,283
1939,15451,555
1940,15452,1138
1941,15453,1139
1942,15454,1141
1943,15455,1142
1944,15456,64
1945,15457,311
1946,15458,791
1947,15459,1143
1948,15460,1144
1949,15461,975
1950,15462,311
1951,15463,805
1952,15464,1147
1953,15465,1148
1954,15466,81
1955,15467,1150
1956,15468,417
1957,15469,656
1958,15470,10
1959,15471,471
1960,15472,49
1961,15473,260
1962,15474,1151
1963,15475,1152
1964,15476,70
1965,15477,1153
1966,15478,1154
1967,15479,666
1968,15480,1156
1969,15481,1343
1970,15482,1157
1971,15483,117
1972,15484,1158
1973,15485,1159
1974,15486,896
1975,15487,1161
1976,15488,523
1977,15489,1162
1978,15490,1163
1979,15491,1164
1980,15492,1165
1981,15493,833
1982,15494,217
1983,15495,1166
1984,15496,449
1985,15498,1168
1986,15499,1169
1987,15500,54
1988,15501,1170
1989,15502,261
1990,15503,261
1991,15504,105
1992,15505,105
1993,15506,261
1994,15508,1171
1995,15509,1173
1996,15510,1174
1997,15511,1175
1998,15512,261
1999,15514,1176
2000,15515,937
2001,15516,1177
2002,15517,1870
2003,15518,3
2004,15521,1178
2005,15522,329
2006,15523,1343
2007,15524,1180
2008,15526,1181
2009,15527,1872
2010,15528,49
2011,15530,1182
2012,15531,1183
2013,15532,1184
2014,15533,304
2015,15533,1185
2016,15533,2283
2017,15534,1186
2018,15535,840
2019,15536,304
2020,15537,1187
2021,15538,1188
2022,15539,1189
2023,15540,70
2024,15542,570
2025,15543,418
2026,15544,631
2027,15546,975
2028,15547,1191
2029,15548,1192
2030,15549,1870
2031,15550,455
2032,15551,949
2033,15552,1097
2034,15553,261
2035,15554,170
2036,15555,49
2037,15556,434
2038,15558,1195
2039,15559,29
2040,15560,283
2041,15561,1197
2042,15562,1198
2043,15563,1199
2044,15564,785
2045,15565,497
2046,15566,1200
2047,15567,1104
2048,15568,1171
2049,15569,1201
2050,15570,718
2051,15571,49
2052,15572,15
2053,15573,1203
2054,15574,1205
2055,15575,483
2056,15576,1207
2057,15577,1208
2058,15578,1209
2059,15579,525
2060,15580,302
2061,15581,483
2062,15582,1210
2063,15583,255
2064,15584,186
2065,15585,61
2066,15586,266
2067,15587,1211
2068,15588,623
2069,15589,455
2070,15590,785
2071,15591,155
2072,15592,314
2073,15593,455
2074,15595,77
2075,15596,186
2076,15597,489
2077,15598,289
2078,15599,1212
2079,15600,10
2080,15601,14
2081,15602,337
2082,15604,310
2083,15605,58
2084,15606,623
2085,15607,186
2086,15608,916
2087,15609,203
2088,15610,660
2089,15611,833
2090,15612,61
2091,15613,289
2092,15614,289
2093,15615,339
2094,15616,563
2095,15617,1215
2096,15618,547
2097,15619,476
2098,15620,289
2099,15621,634
2100,15622,903
2101,15622,17
2102,15622,1217
2103,15623,24
2104,15625,521
2105,15627,188
2106,15628,1218
2107,15629,203
2108,15630,1870
2109,15631,564
2110,15632,1360
2111,15633,329
2112,15634,368
2113,15635,570
2114,15636,631
2115,15637,1061
2116,15637,1222
2117,15638,186
2118,15639,1873
2119,15640,716
2120,15641,105
2121,15642,1223
2122,15643,27
2123,15644,1360
2124,15645,4
2125,15646,476
2126,15647,992
2127,15870,547
2128,15988,3
2129,16111,632
2130,16112,1225
2131,16113,1226
2132,16114,1227
2133,16115,1228
2134,16116,1776
2135,16118,49
2136,16122,1229
2137,16124,121
2138,16126,1230
2139,16127,255
2140,16129,255
2141,16130,4
2142,16131,497
2143,16134,1231
2144,16136,668
2145,16137,105
2146,16141,1232
2147,16142,1233
2148,16143,1235
2149,16144,1237
2150,16145,903
2151,16146,788
2152,16147,569
2153,16148,569
2154,16150,471
2155,16153,1239
2156,16154,203
2157,16155,793
2158,16156,789
2159,16157,1601
2160,16158,1060
2161,16159,1240
2162,16160,882
2163,16161,1241
2164,16162,434
2165,16163,578
2166,16164,1135
2167,16165,626
2168,16167,54
2169,16169,1244
2170,16170,489
2171,16171,828
2172,16172,417
2173,16173,471
2174,16174,1245
2175,16175,1246
2176,16177,1247
2177,16179,1248
2178,16180,2034
2179,16184,1249
2180,16185,850
2181,16188,639
2182,16189,1250
2183,16190,1251
2184,16191,428
2185,16194,1252
2186,16196,1254
2187,16197,153
2188,16199,924
2189,16201,304
2190,16202,1255
2191,16203,1256
2192,16204,304
2193,16207,620
2194,16208,518
2195,16209,66
2196,16210,2307
2197,16214,532
2198,16215,1261
2199,16216,248
2200,16218,1089
2201,16219,230
2202,16220,1209
2203,16225,304
2204,16227,304
2205,16229,603
2206,16230,1262
2207,16231,1191
2208,16232,975
2209,16233,1263
2210,16234,1264
2211,16235,64
2212,16236,255
2213,16238,661
2214,16241,1155
2215,16242,1256
2216,16245,896
2217,16246,41
2218,16247,1265
2219,16249,1266
2220,16251,598
2221,16252,1328
2222,16253,6
2223,16254,6
2224,16255,6
2225,16257,304
2226,16258,2322
2227,16259,919
2228,16260,1223
2229,16262,49
2230,16265,49
2231,16266,470
2232,16268,49
2233,16270,584
2234,16271,255
2235,16272,255
2236,16277,26
2237,16280,3
2238,16281,202
2239,16285,1370
2240,16286,830
2241,16287,361
2242,16288,1402
2243,16290,429
2244,16291,723
2245,16292,489
2246,16298,329
2247,16300,1439
2248,16301,555
2249,16303,896
2250,16304,570
2251,16306,668
2252,16308,245
2253,16309,245
2254,16310,323
2255,16311,323
2256,16312,1467
2257,16317,227
2258,16320,525
2259,16321,532
2260,16323,525
2261,16326,1233
2262,16331,1343
2263,16332,64
2264,16333,362
2265,16335,655
2266,16337,380
2267,16338,855
2268,16350,17
2269,16353,1267
2270,16354,1269
2271,16355,1270
2272,16356,304
2273,16360,1870
2274,16362,797
2275,16364,1271
2276,16366,1272
2277,16368,433
2278,16369,907
2279,16370,1274
2280,16371,49
2281,16372,64
2282,16375,49
2283,16377,1276
2284,16378,1276
2285,16379,49
2286,16380,1277
2287,16382,1278
2288,16386,1279
2289,16387,1870
2290,16388,613
2291,16389,102
2292,16391,459
2293,16392,1280
2294,16393,716
2295,16394,632
2296,16395,330
2297,16398,497
2298,16399,1282
2299,16401,380
2300,16402,1283
2301,16403,1284
2302,16404,417
2303,16405,483
2304,16406,1285
2305,16407,797
2306,16410,24
2307,16411,260
2308,16412,1286
2309,16413,1262
2310,16414,793
2311,16416,1287
2312,16417,555
2313,16418,1288
2314,16419,264
2315,16420,1289
2316,16421,244
2317,16422,77
2318,16427,1290
2319,16428,610
2320,16429,1291
2321,16430,1175
2322,16432,172
2323,16435,1128
2324,16436,896
2325,16437,1294
2326,16438,172
2327,16440,1295
2328,16444,522
2329,16446,1298
2330,16447,1299
2331,16449,1300
2332,16450,1300
2333,16452,120
2334,16453,92
2335,16454,1301
2336,16455,17
2337,16456,525
2338,16461,6
2339,16462,1302
2340,16463,1209
2341,16464,1303
2342,16465,1224
2343,16466,1097
2344,16467,1097
2345,16468,346
2346,16470,1305
2347,16471,499
2348,16472,1307
2349,16474,1870
2350,16475,1870
2351,16477,1308
2352,16479,41
2353,16482,1010
2354,16485,1313
2355,16489,659
2356,16490,1315
2357,16491,625
2358,16493,677
2359,16494,17
2360,16495,1317
2361,16496,976
2362,16497,667
2363,16499,1321
2364,16501,1322
2365,16502,637
2366,16503,565
2367,16506,667
2368,16520,1323
2369,16521,742
2370,16523,1308
2371,16524,1324
2372,16525,109
2373,16526,172
2374,16527,250
2375,16528,3
2376,16529,570
2377,16530,1870
2378,16531,1153
2379,16533,27
2380,16534,17
2381,16536,1325
2382,16537,1169
2383,16538,245
2384,16539,268
2385,16540,1326
2386,16543,304
2387,16545,833
2388,16546,1329
2389,16548,833
2390,16554,1332
2391,16555,21
2392,16556,1334
2393,16559,1336
2394,16560,11
2395,16562,1203
2396,16563,188
2397,16566,1115
2398,16567,1338
2399,16568,742
2400,16569,1870
2401,16571,1339
2402,16572,1216
2403,16574,820
2404,16575,1340
2405,16576,1341
2406,16577,1342
2407,16578,1343
2408,16580,77
2409,16581,380
2410,16583,289
2411,16585,1344
2412,16592,1345
2413,16593,512
2414,16594,785
2415,16597,833
2416,16598,1346
2417,16600,1870
2418,16601,718
2419,16604,188
2420,16605,1347
2421,16609,261
2422,16610,1986
2423,16612,1349
2424,16613,1350
2425,16617,304
2426,16619,255
2427,16620,266
2428,16621,1351
2429,16624,3
2430,16625,1356
2431,16626,1343
2432,16627,196
2433,16628,264
2434,16629,516
2435,16630,2113
2436,16631,392
2437,16632,113
2438,16634,64
2439,16635,1343
2440,16637,785
2441,16638,1502
2442,16639,785
2443,16640,49
2444,16646,337
2445,16649,337
2446,16652,600
2447,16656,1359
2448,16660,1360
2449,16664,346
2450,16666,1361
2451,16668,188
2452,16670,1363
2453,16671,1364
2454,16672,833
2455,16673,1366
2456,16674,1367
2457,16677,444
2458,16678,3
2459,16680,1368
2460,16684,1343
2461,16685,1228
2462,16688,455
2463,16697,660
2464,16699,188
2465,16700,620
2466,16701,455
2467,16702,659
2468,16703,130
2469,16706,1373
2470,16707,884
2471,16708,283
2472,16710,17
2473,16711,1006
2474,16712,82
2475,16713,1375
2476,16714,188
2477,16715,1376
2478,16717,220
2479,16719,1467
2480,16721,1377
2481,16722,1378
2482,16723,1379
2483,16724,1380
2484,16725,133
2485,16726,24
2486,16728,302
2487,16729,2064
2488,16730,1383
2489,16732,1601
2490,16733,1384
2491,16735,304
2492,16736,187
2493,16737,130
2494,16742,105
2495,16744,49
2496,16747,1387
2497,16748,261
2498,16749,64
2499,16750,538
2500,16751,1389
2501,16753,339
2502,16756,499
2503,16759,31
2504,16761,1391
2505,16762,1392
2506,16764,152
2507,16767,1180
2508,16768,89
2509,16770,15
2510,16771,339
2511,16773,1394
2512,16776,1402
2513,16778,1404
2514,16781,455
2515,16782,113
2516,16784,17
2517,16787,785
2518,16789,242
2519,16790,1172
2520,16791,188
2521,16792,1408
2522,16793,1209
2523,16794,483
2524,16796,1349
2525,16797,955
2526,16798,1411
2527,16799,245
2528,16801,523
2529,16802,523
2530,16803,170
2531,16805,1139
2532,16807,302
2533,16808,138
2534,16809,1412
2535,16811,1413
2536,16813,334
2537,16814,169
2538,16815,1415
2539,16816,1416
2540,16818,1418
2541,16819,1419
2542,16822,260
2543,16823,1421
2544,16824,1422
2545,16825,565
2546,16826,216
2547,16828,793
2548,16829,1502
2549,16830,1425
2550,16831,518
2551,16832,518
2552,16834,16
2553,16835,361
2554,16836,968
2555,16837,565
2556,16838,1426
2557,16841,1427
2558,16842,1428
2559,16844,1429
2560,16847,1430
2561,16848,376
2562,16850,1162
2563,16852,1432
2564,16858,64
2565,16860,2313
2566,16863,1434
2567,16875,1364
2568,16879,304
2569,16882,1436
2570,16887,385
2571,16889,1195
2572,16890,667
2573,16892,1437
2574,16893,1439
2575,16894,523
2576,16895,1441
2577,16899,112
2578,16903,779
2579,16907,1442
2580,16909,188
2581,16910,17
2582,16912,1445
2583,16913,1446
2584,16914,260
2585,16915,1447
2586,16916,1448
2587,16917,54
2588,16918,1449
2589,16919,1451
2590,16921,10
2591,16922,339
2592,16923,1399
2593,16924,269
2594,16925,1343
2595,16926,522
2596,16932,129
2597,16938,992
2598,16941,1452
2599,16943,1453
2600,16944,786
2601,16945,77
2602,16946,1455
2603,16948,121
2604,16949,1456
2605,16950,339
2606,16951,1458
2607,16953,77
2608,16954,483
2609,16955,152
2610,16957,323
2611,16958,1460
2612,16960,522
2613,16964,54
2614,16968,1216
2615,16969,1224
2616,16970,54
2617,16972,337
2618,16974,788
2619,16975,217
2620,16977,6
2621,16980,1463
2622,16981,376
2623,16982,1464
2624,16984,188
2625,16985,1465
2626,16986,585
2627,16987,1466
2628,16988,514
2629,16990,1162
2630,16994,1467
2631,16996,376
2632,16997,1468
2633,17002,1469
2634,17003,311
2635,17006,1243
2636,17007,261
2637,17008,1471
2638,17011,833
2639,17012,186
2640,17013,1472
2641,17014,521
2642,17017,3
2643,17018,1473
2644,17020,105
2645,17023,15
2646,17026,303
2647,17027,717
2648,17028,117
2649,17032,1476
2650,17033,516
2651,17034,87
2652,17035,1436
2653,17036,4
2654,17037,693
2655,17038,980
2656,17039,570
2657,17041,1478
2658,17042,1479
2659,17043,429
2660,17044,442
2661,17045,26
2662,17046,584
2663,17047,1480
2664,17049,489
2665,17050,1482
2666,17052,1044
2667,17053,1484
2668,17054,1485
2669,17055,176
2670,17056,1487
2671,17057,10
2672,17062,548
2673,17067,161
2674,17069,27
2675,17070,102
2676,17074,417
2677,17075,188
2678,17076,188
2679,17077,785
2680,17079,49
2681,17080,1843
2682,17081,1843
2683,17083,420
2684,17085,1488
2685,17086,94
2686,17087,2069
2687,17088,1489
2688,17090,512
2689,17091,512
2690,17094,38
2691,17095,1304
2692,17096,512
2693,17097,1491
2694,17098,521
2695,17099,455
2696,17100,38
2697,17101,1669
2698,17102,1494
2699,17103,512
2700,17104,70
2701,17105,255
2702,17106,508
2703,17109,49
2704,17111,1870
2705,17112,458
2706,17113,564
2707,17114,600
2708,17116,1497
2709,17118,1870
2710,17119,1501
2711,17125,1502
2712,17126,1360
2713,17128,1050
2714,17130,1504
2715,17132,1394
2716,17135,1505
2717,17137,975
2718,17138,474
2719,17140,49
2720,17141,105
2721,17143,429
2722,17144,289
2723,17146,105
2724,17149,330
2725,17150,1506
2726,17151,744
2727,17152,1439
2728,17154,1508
2729,17158,1509
2730,17159,1510
2731,17160,376
2732,17161,716
2733,17162,1511
2734,17163,1512
2735,17164,1513
2736,17165,417
2737,17166,519
2738,17167,1514
2739,17168,1374
2740,17170,570
2741,17171,483
2742,17172,1484
2743,17173,1346
2744,17174,1502
2745,17175,532
2746,17176,1516
2747,17177,465
2748,17178,918
2749,17179,927
2750,17180,1517
2751,17182,1518
2752,17183,1519
2753,17184,1520
2754,17185,1521
2755,17186,658
2756,17187,1523
2757,17188,1037
2758,17189,555
2759,17190,1524
2760,17191,1525
2761,17192,442
2762,17193,244
2763,17194,670
2764,17195,1526
2765,17198,49
2766,17199,1870
2767,17200,1870
2768,17201,584
2769,17202,1527
2770,17203,193
2771,17204,828
2772,17206,1528
2773,17208,526
2774,17209,1529
2775,17211,70
2776,17215,620
2777,17216,1530
2778,17219,2313
2779,17221,598
2780,17223,1439
2781,17224,1223
2782,17226,524
2783,17229,550
2784,17230,31
2785,17231,968
2786,17236,254
2787,17237,1532
2788,17238,16
2789,17239,959
2790,17240,525
2791,17242,1534
2792,17243,172
2793,17244,785
2794,17246,903
2795,17249,40
2796,17251,152
2797,17252,583
2798,17253,143
2799,17254,269
2800,17258,1538
2801,17259,1539
2802,17266,1540
2803,17268,497
2804,17270,113
2805,17274,1115
2806,17275,1349
2807,17276,1542
2808,17277,1543
2809,17278,628
2810,17279,122
2811,17280,611
2812,17281,1543
2813,17283,2151
2814,17284,1544
2815,17285,363
2816,17286,1545
2817,17287,1546
2818,17288,532
2819,17289,417
2820,17291,1308
2821,17292,178
2822,17293,242
2823,17295,1547
2824,17297,908
2825,17298,403
2826,17299,1537
2827,17301,169
2828,17302,1548
2829,17303,419
2830,17304,27
2831,17305,444
2832,17306,339
2833,17307,339
2834,17308,1550
2835,17309,1551
2836,17310,1552
2837,17312,455
2838,17314,1554
2839,17315,1555
2840,17316,1556
2841,17317,376
2842,17319,1557
2843,17320,4
2844,17322,1558
2845,17323,434
2846,17324,1559
2847,17325,1105
2848,17326,1328
2849,17327,429
2850,17329,1487
2851,17330,1562
2852,17331,26
2853,17332,121
2854,17333,320
2855,17335,1563
2856,17342,547
2857,17345,1564
2858,17346,610
2859,17350,2117
2860,17352,66
2861,17353,14
2862,17361,550
2863,17365,314
2864,17369,947
2865,17370,2151
2866,17371,1170
2867,17372,465
2868,17373,1567
2869,17374,1568
2870,17376,1569
2871,17377,471
2872,17379,455
2873,17381,696
2874,17385,3
2875,17387,1570
2876,17389,289
2877,17391,975
2878,17397,304
2879,17398,2092
2880,17400,656
2881,17401,121
2882,17402,1873
2883,17403,1873
2884,17404,1571
2885,17405,1303
2886,17406,1572
2887,17407,1573
2888,17408,255
2889,17412,892
2890,17414,266
2891,17417,61
2892,17418,186
2893,17421,1181
2894,17423,611
2895,17424,1364
2896,17425,442
2897,17428,968
2898,17433,1575
2899,17434,334
2900,17435,305
2901,17437,1576
2902,17438,1919
2903,17439,170
2904,17441,656
2905,17442,631
2906,17443,49
2907,17444,608
2908,17445,1579
2909,17446,429
2910,17448,49
2911,17449,892
2912,17450,751
2913,17454,1581
2914,17455,1472
2915,17456,1582
2916,17458,416
2917,17459,747
2918,17461,1583
2919,17462,1584
2920,17463,810
2921,17465,289
2922,17466,712
2923,17467,1585
2924,17470,1588
2925,17471,337
2926,17473,785
2927,17477,27
2928,17478,289
2929,17483,17
2930,17485,49
2931,17486,1136
2932,17487,1044
2933,17491,125
2934,17492,268
2935,17493,268
2936,17496,1609
2937,17498,578
2938,17499,166
2939,17500,1097
2940,17501,335
2941,17502,1097
2942,17504,326
2943,17508,1611
2944,17510,6
2945,17511,584
2946,17521,22
2947,17525,169
2948,17526,1873
2949,17529,1612
2950,17531,1613
2951,17532,1614
2952,17535,1060
2953,17541,505
2954,17542,302
2955,17543,295
2956,17544,3
2957,17545,3
2958,17546,3
2959,17547,59
2960,17548,260
2961,17549,1418
2962,17551,49
2963,17552,1160
2964,17553,1589
2965,17556,497
2966,17557,479
2967,17558,314
2968,17559,64
2969,17560,459
2970,17561,1542
2971,17565,566
2972,17566,49
2973,17567,64
2974,17568,975
2975,17569,947
2976,17573,489
2977,17574,1260
2978,17575,104
2979,17577,1592
2980,17578,1593
2981,17580,489
2982,17581,718
2983,17583,469
2984,17585,459
2985,17588,882
2986,17593,304
2987,17596,92
2988,17598,660
2989,17599,455
2990,17600,548
2991,17601,584
2992,17602,531
2993,17603,1384
2994,17604,597
2995,17605,659
2996,17606,1594
2997,17607,548
2998,17610,1595
2999,17611,1597
3000,17612,489
3001,17613,805
3002,17615,428
3003,17615,17
3004,17615,1598
3005,17616,1599
3006,17619,1505
3007,17620,295
3008,17622,121
3009,17624,1601
3010,17625,1603
3011,17626,476
3012,17628,188
3013,17629,670
3014,17630,629
3015,17631,1604
3016,17632,337
3017,17633,416
3018,17634,416
3019,17635,1100
3020,17636,309
3021,17637,228
3022,17638,1042
3023,17639,668
3024,17640,668
3025,17641,268
3026,17643,530
3027,17644,49
3028,17645,264
3029,17648,2004
3030,17649,521
3031,17650,64
3032,17652,542
3033,17653,1469
3034,17655,59
3035,17656,59
3036,17658,718
3037,17659,1615
3038,17662,1211
3039,17665,3
3040,17666,2307
3041,17668,40
3042,17670,678
3043,17671,216
3044,17675,1364
3045,17677,584
3046,17678,1237
3047,17679,1616
3048,17681,497
3049,17682,1102
3050,17684,6
3051,17685,1839
3052,17687,1487
3053,17689,1870
3054,17690,105
3055,17696,1684
3056,17697,542
3057,17698,70
3058,17708,1105
3059,17712,1617
3060,17714,166
3061,17716,329
3062,17717,329
3063,17718,547
3064,17719,785
3065,17720,3
3066,17722,3
3067,17724,1618
3068,17727,26
3069,17728,49
3070,17729,788
3071,17730,49
3072,17731,578
3073,17734,1870
3074,17735,1870
3075,17737,64
3076,17740,578
3077,17742,717
3078,17743,1113
3079,17745,521
3080,17746,785
3081,17749,2313
3082,17752,429
3083,17753,455
3084,17755,621
3085,17756,1527
3086,17757,188
3087,17759,1870
3088,17760,1621
3089,17761,607
3090,17762,252
3091,17763,1843
3092,17769,564
3093,17770,521
3094,17771,26
3095,17774,1529
3096,17775,1529
3097,17777,1364
3098,17778,255
3099,17781,1623
3100,17782,2064
3101,17784,170
3102,17785,3
3103,17786,31
3104,17787,1402
3105,17789,49
3106,17791,17
3107,17793,3
3108,17794,516
3109,17796,121
3110,17798,476
3111,17800,1155
3112,17801,489
3113,17803,931
3114,17805,966
3115,17807,1624
3116,17809,892
3117,17810,94
3118,17813,345
3119,17814,468
3120,17816,580
3121,17817,1105
3122,17820,268
3123,17825,1164
3124,17827,1627
3125,17829,1221
3126,17831,17
3127,17832,202
3128,17833,202
3129,17834,2307
3130,17835,626
3131,17836,1469
3132,17837,1624
3133,17839,1439
3134,17841,381
3135,17845,626
3136,17848,17
3137,17849,479
3138,17850,302
3139,17854,1629
3140,17856,419
3141,17859,1332
3142,17870,1630
3143,17871,1631
3144,17872,3
3145,17873,547
3146,17874,1632
3147,17876,524
3148,17877,1299
3149,17879,1135
3150,17880,99
3151,17881,1636
3152,17882,1636
3153,17883,2034
3154,17885,1495
3155,17887,339
3156,17888,1638
3157,17889,1439
3158,17891,1360
3159,17893,105
3160,17895,1024
3161,17896,579
3162,17897,155
3163,17898,1543
3164,17901,526
3165,17902,1191
3166,17903,1191
3167,17907,1059
3168,17908,1644
3169,17909,1650
3170,17910,304
3171,17911,202
3172,17912,350
3173,17915,968
3174,17923,1651
3175,17925,323
3176,17928,64
3177,17930,1653
3178,17933,454
3179,17935,188
3180,17940,105
3181,17942,622
3182,17943,668
3183,17946,17
3184,17949,613
3185,17950,2339
3186,17953,521
3187,17954,1023
3188,17956,337
3189,17964,1654
3190,17968,49
3191,17969,668
3192,17970,469
3193,17973,54
3194,17973,53
3195,17974,17
3196,17976,99
3197,17977,1655
3198,17982,15
3199,17983,1295
3200,17985,1870
3201,17987,1873
3202,17991,958
3203,17993,566
3204,17994,992
3205,18004,842
3206,18005,565
3207,18008,105
3208,18009,1656
3209,18014,155
3210,18016,1870
3211,18018,227
3212,18022,1657
3213,18023,516
3214,18025,1658
3215,18026,1049
3216,18027,1275
3217,18029,611
3218,18030,255
3219,18032,38
3220,18035,1660
3221,18036,700
3222,18037,245
3223,18040,49
3224,18042,311
3225,18043,311
3226,18044,1661
3227,18045,547
3228,18046,49
3229,18048,957
3230,18049,1358
3231,18052,489
3232,18054,968
3233,18055,1662
3234,18056,1654
3235,18057,1903
3236,18060,49
3237,18062,497
3238,18063,1870
3239,18067,49
3240,18069,203
3241,18071,889
3242,18074,807
3243,18077,131
3244,18079,1042
3245,18084,1664
3246,18086,27
3247,18087,203
3248,18088,1665
3249,18089,1666
3250,18091,1667
3251,18093,362
3252,18094,1446
3253,18095,659
3254,18097,903
3255,18098,668
3256,18103,4
3257,18104,429
3258,18105,1670
3259,18106,1671
3260,18108,1328
3261,18110,82
3262,18111,483
3263,18112,1672
3264,18114,1394
3265,18116,1674
3266,18117,1339
3267,18122,782
3268,18123,1008
3269,18125,173
3270,18126,1675
3271,18127,173
3272,18133,611
3273,18135,1870
3274,18139,1303
3275,18144,1677
3276,18145,1678
3277,18146,1680
3278,18149,512
3279,18152,408
3280,18155,568
3281,18156,264
3282,18159,489
3283,18160,49
3284,18161,127
3285,18163,1683
3286,18165,497
3287,18167,1006
3288,18168,3
3289,18168,172
3290,18169,172
3291,18170,172
3292,18173,10
3293,18176,1008
3294,18177,660
3295,18178,632
3296,18181,264
3297,18184,1171
3298,18186,924
3299,18189,113
3300,18190,455
3301,18191,597
3302,18194,578
3303,18196,631
3304,18198,842
3305,18199,1684
3306,18203,975
3307,18204,625
3308,18205,186
3309,18208,833
3310,18210,833
3311,18211,1366
3312,18212,1686
3313,18213,1687
3314,18214,828
3315,18215,1688
3316,18217,578
3317,18219,404
3318,18220,404
3319,18221,1691
3320,18224,897
3321,18225,1692
3322,18228,329
3323,18231,1370
3324,18236,18
3325,18240,59
3326,18244,975
3327,18246,1430
3328,18247,122
3329,18250,608
3330,18251,345
3331,18253,2025
3332,18255,255
3333,18256,70
3334,18259,3
3335,18266,975
3336,18271,418
3337,18272,2186
3338,18276,584
3339,18277,524
3340,18286,968
3341,18289,667
3342,18293,339
3343,18296,788
3344,18300,14
3345,18303,753
3346,18304,155
3347,18306,3
3348,18307,17
3349,18308,17
3350,18310,3
3351,18313,497
3352,18317,590
3353,18318,115
3354,18321,41
3355,18323,1870
3356,18325,1308
3357,18326,519
3358,18327,1389
3359,18328,105
3360,18329,1308
3361,18333,337
3362,18341,779
3363,18343,631
3364,18344,641
3365,18347,92
3366,18349,342
3367,18350,1528
3368,18351,1615
3369,18352,49
3370,18354,339
3371,18356,18
3372,18360,476
3373,18361,1870
3374,18362,1870
3375,18363,1870
3376,18365,951
3377,18366,597
3378,18367,868
3379,18369,1762
3380,18372,290
3381,18375,153
3382,18378,252
3383,18380,122
3384,18387,570
3385,18389,245
3386,18392,1637
3387,18393,475
3388,18394,38
3389,18395,351
3390,18396,483
3391,18398,351
3392,18401,508
3393,18404,434
3394,18412,1743
3395,18413,17
3396,18416,323
3397,18417,77
3398,18418,1037
3399,18419,131
3400,18428,660
3401,18429,992
3402,18432,17
3403,18434,809
3404,18436,400
3405,18441,987
3406,18442,10
3407,18447,165
3408,18450,66
3409,18452,77
3410,18453,1070
3411,18455,566
3412,18457,1172
3413,18462,170
3414,18463,896
3415,18464,339
3416,18469,121
3417,18473,1745
3418,18476,632
3419,18477,203
3420,18478,1746
3421,18480,1747
3422,18481,1748
3423,18482,892
3424,18483,1749
3425,18484,1287
3426,18485,1751
3427,18489,1752
3428,18490,1753
3429,18492,1873
3430,18493,1172
3431,18501,130
3432,18502,1754
3433,18503,497
3434,18506,1870
3435,18507,586
3436,18508,245
3437,18513,489
3438,18518,868
3439,18520,455
3440,18521,975
3441,18526,1534
3442,18527,611
3443,18528,411
3444,18530,337
3445,18531,565
3446,18532,1759
3447,18535,228
3448,18536,1760
3449,18537,274
3450,18539,372
3451,18540,334
3452,18541,337
3453,18542,522
3454,18544,105
3455,18550,155
3456,18551,27
3457,18552,1695
3458,18556,1186
3459,18564,455
3460,18565,1693
3461,18566,1615
3462,18567,1960
3463,18568,1162
3464,18569,170
3465,18570,268
3466,18571,268
3467,18572,268
3468,18574,753
3469,18575,1694
3470,18577,255
3471,18578,1699
3472,18580,532
3473,18582,21
3474,18583,1700
3475,18584,337
3476,18585,212
3477,18586,1702
3478,18587,1703
3479,18588,489
3480,18589,120
3481,18591,1224
3482,18592,1706
3483,18596,583
3484,18598,170
3485,18600,434
3486,18601,1707
3487,18602,1708
3488,18603,1986
3489,18604,1709
3490,18606,4
3491,18607,831
3492,18609,242
3493,18612,1710
3494,18613,112
3495,18615,940
3496,18616,49
3497,18618,1528
3498,18619,541
3499,18620,1509
3500,18621,779
3501,18623,49
3502,18625,547
3503,18626,947
3504,18627,77
3505,18630,260
3506,18632,49
